"Group 1: age (45~55), socio-economic<0",,,,,"Group 2: age (45~55), socio-economic>0",,,,,"Group 3: education (12~16), socio-economic<0",,,,,"Group 4: education (12~16), socio-economic>0",,,,,"Group 5: age (45~55), education (12~16), socio-economic<0",,,,,,,"Group 6: age (45~55), education (12~16), socio-economic>0",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wealth,age,education,socioeconomic,,wealth,age,education,socioeconomic,,wealth,age,education,socioeconomic,,wealth,age,education,socioeconomic,,wealth,age,education,socioeconomic,,,,wealth,age,education,socioeconomic
,,,,,,,,,,,,,,,357900,32,16,44727,,,,,,,,,,,,
,,,,,,,,,,,,,,,23000,30,12,44729,,,,,,,,,,,,
,,,,,,,,,,,,,,,58000,22,12,44735,,,,,,,,,,,,
,,,,,,,,,,,,,,,40000,50,16,44743,,,,,,,,,,,,
,,,,,,,,,,,,,,,15000,37,12,44748,,,,,,,,,,,,
,,,,,,,,,,,,,,,23000,40,12,44748,,,,,,,,,,,,
,,,,,,,,,,,,,,,198000,63,16,44748,,,,,,,,,,,,
,,,,,,,,,,,,,,,2075000,19,12,44748,,,,,,,,,,,,
,,,,,,,,,,,,,,,416000,63,16,44750,,,,,,,,,,,,
,,,,,,,,,,,,,,,70900,43,16,44755,,,,,,,,,,,,
,,,,,,,,,,,,,,,75500,46,12,44760,,,,,,,,,,,,
,,,,,,,,,,,,,,,50,44,12,44761,,,,,,,,,,,,
,,,,,,,,,,,,,,,-35000,44,16,44767,,,,,,,,,,,,
,,,,,,,,,,,,,,,267000,32,12,44773,,,,,,,,,,,,
,,,,,,,,,,,,,,,290000,50,14,44779,,,,,,,,,,,,
,,,,,,,,,,,,,,,447000,60,13,44779,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3300,43,14,44780,,,,,,,,,,,,
,,,,,,,,,,,,,,,118605,38,15,44780,,,,,,,,,,,,
,,,,,,,,,,,,,,,225800,51,12,44781,,,,,,,,,,,,
,,,,,,,,,,,,,,,266100,80,13,44783,,,,,,,,,,,,
,,,,,,,,,,,,,,,-32500,34,16,44787,,,,,,,,,,,,
,,,,,,,,,,,,,,,16000,31,13,44787,,,,,,,,,,,,
,,,,,,,,,,,,,,,4200,39,14,44789,,,,,,,,,,,,
,,,,,,,,,,,,,,,190800,47,12,44792,,,,,,,,,,,,
,,,,,,,,,,,,,,,361500,56,14,44797,,,,,,,,,,,,
,,,,,,,,,,,,,,,27000,57,12,44802,,,,,,,,,,,,
,,,,,,,,,,,,,,,18000,39,12,44810,,,,,,,,,,,,
,,,,,,,,,,,,,,,336000,78,12,44812,,,,,,,,,,,,
,,,,,,,,,,,,,,,396600,70,16,44812,,,,,,,,,,,,
,,,,,,,,,,,,,,,-26200,29,14,44816,,,,,,,,,,,,
,,,,,,,,,,,,,,,1995000,55,13,44817,,,,,,,,,,,,
,,,,,,,,,,,,,,,115000,39,12,44819,,,,,,,,,,,,
,,,,,,,,,,,,,,,154500,43,12,44820,,,,,,,,,,,,
,,,,,,,,,,,,,,,255000,68,16,44822,,,,,,,,,,,,
,,,,,,,,,,,,,,,891000,68,14,44828,,,,,,,,,,,,
,,,,,,,,,,,,,,,31000,39,12,44830,,,,,,,,,,,,
,,,,,,,,,,,,,,,105000,23,16,44831,,,,,,,,,,,,
,,,,,,,,,,,,,,,1300,27,14,44832,,,,,,,,,,,,
,,,,,,,,,,,,,,,42500,35,15,44832,,,,,,,,,,,,
,,,,,,,,,,,,,,,375270,61,16,44857,,,,,,,,,,,,
,,,,,,,,,,,,,,,81000,69,14,44863,,,,,,,,,,,,
,,,,,,,,,,,,,,,-1300,45,14,44864,,,,,,,,,,,,
,,,,,,,,,,,,,,,778800,75,12,44864,,,,,,,,,,,,
,,,,,,,,,,,,,,,175000,85,14,44865,,,,,,,,,,,,
,,,,,,,,,,,,,,,237000,35,12,44871,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,53,13,44880,,,,,,,,,,,,
,,,,,,,,,,,,,,,38500,31,16,44882,,,,,,,,,,,,
,,,,,,,,,,,,,,,-15500,52,16,44883,,,,,,,,,,,,
,,,,,,,,,,,,,,,268922,32,16,44886,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,35,12,44890,,,,,,,,,,,,
,,,,,,,,,,,,,,,56000,30,12,44890,,,,,,,,,,,,
,,,,,,,,,,,,,,,99000,41,15,44890,,,,,,,,,,,,
,,,,,,,,,,,,,,,89000,45,12,44890,,,,,,,,,,,,
,,,,,,,,,,,,,,,118500,51,15,44890,,,,,,,,,,,,
,,,,,,,,,,,,,,,817000,70,14,44890,,,,,,,,,,,,
,,,,,,,,,,,,,,,6000,43,12,44892,,,,,,,,,,,,
,,,,,,,,,,,,,,,16000,28,14,44892,,,,,,,,,,,,
,,,,,,,,,,,,,,,-23000,31,14,44901,,,,,,,,,,,,
,,,,,,,,,,,,,,,10000,23,16,44901,,,,,,,,,,,,
,,,,,,,,,,,,,,,32000,47,13,44901,,,,,,,,,,,,
,,,,,,,,,,,,,,,-15100,40,12,44902,,,,,,,,,,,,
,,,,,,,,,,,,,,,-31500,55,14,44902,,,,,,,,,,,,
,,,,,,,,,,,,,,,129550,60,14,44911,,,,,,,,,,,,
,,,,,,,,,,,,,,,-14600,32,14,44913,,,,,,,,,,,,
,,,,,,,,,,,,,,,55301,51,13,44913,,,,,,,,,,,,
,,,,,,,,,,,,,,,33590,44,12,44920,,,,,,,,,,,,
,,,,,,,,,,,,,,,35000,35,12,44922,,,,,,,,,,,,
,,,,,,,,,,,,,,,24000,52,12,44922,,,,,,,,,,,,
,,,,,,,,,,,,,,,795600,65,16,44924,,,,,,,,,,,,
,,,,,,,,,,,,,,,4000,40,14,44926,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,41,12,44938,,,,,,,,,,,,
,,,,,,,,,,,,,,,64000,28,13,44940,,,,,,,,,,,,
,,,,,,,,,,,,,,,70000,35,16,44940,,,,,,,,,,,,
,,,,,,,,,,,,,,,26808,45,12,44940,,,,,,,,,,,,
,,,,,,,,,,,,,,,135000,31,16,44940,,,,,,,,,,,,
,,,,,,,,,,,,,,,-1000,58,14,44942,,,,,,,,,,,,
,,,,,,,,,,,,,,,57000,27,14,44942,,,,,,,,,,,,
,,,,,,,,,,,,,,,20700,65,12,44944,,,,,,,,,,,,
,,,,,,,,,,,,,,,125000,47,12,44953,,,,,,,,,,,,
,,,,,,,,,,,,,,,327400,68,16,44954,,,,,,,,,,,,
,,,,,,,,,,,,,,,486000,89,12,44954,,,,,,,,,,,,
,,,,,,,,,,,,,,,186000,47,12,44955,,,,,,,,,,,,
,,,,,,,,,,,,,,,685000,53,14,44963,,,,,,,,,,,,
,,,,,,,,,,,,,,,20314,25,12,44969,,,,,,,,,,,,
,,,,,,,,,,,,,,,730000,57,16,44969,,,,,,,,,,,,
,,,,,,,,,,,,,,,20100,46,14,44970,,,,,,,,,,,,
,,,,,,,,,,,,,,,-38900,35,14,44973,,,,,,,,,,,,
,,,,,,,,,,,,,,,16000,32,12,44973,,,,,,,,,,,,
,,,,,,,,,,,,,,,-23000,55,14,44975,,,,,,,,,,,,
,,,,,,,,,,,,,,,-78700,39,13,44976,,,,,,,,,,,,
,,,,,,,,,,,,,,,252000,28,14,44980,,,,,,,,,,,,
,,,,,,,,,,,,,,,-12000,28,16,44982,,,,,,,,,,,,
,,,,,,,,,,,,,,,120150,47,16,44986,,,,,,,,,,,,
,,,,,,,,,,,,,,,92000,36,14,44989,,,,,,,,,,,,
,,,,,,,,,,,,,,,200000,32,12,44989,,,,,,,,,,,,
,,,,,,,,,,,,,,,103000,63,16,44995,,,,,,,,,,,,
,,,,,,,,,,,,,,,12000,37,14,45011,,,,,,,,,,,,
,,,,,,,,,,,,,,,584000,81,14,45011,,,,,,,,,,,,
,,,,,,,,,,,,,,,20000,37,14,45012,,,,,,,,,,,,
,,,,,,,,,,,,,,,84000,55,12,45014,,,,,,,,,,,,
,,,,,,,,,,,,,,,94225,48,12,45014,,,,,,,,,,,,
,,,,,,,,,,,,,,,173000,50,14,45014,,,,,,,,,,,,
,,,,,,,,,,,,,,,155000,40,12,45017,,,,,,,,,,,,
,,,,,,,,,,,,,,,468000,69,16,45021,,,,,,,,,,,,
,,,,,,,,,,,,,,,126501,44,14,45024,,,,,,,,,,,,
,,,,,,,,,,,,,,,-35550,37,12,45025,,,,,,,,,,,,
,,,,,,,,,,,,,,,650000,48,12,45025,,,,,,,,,,,,
,,,,,,,,,,,,,,,82000,35,12,45030,,,,,,,,,,,,
,,,,,,,,,,,,,,,11700,38,16,45042,,,,,,,,,,,,
,,,,,,,,,,,,,,,225500,51,15,45044,,,,,,,,,,,,
,,,,,,,,,,,,,,,1800,45,14,45049,,,,,,,,,,,,
,,,,,,,,,,,,,,,99800,48,16,45051,,,,,,,,,,,,
,,,,,,,,,,,,,,,17000,25,14,45055,,,,,,,,,,,,
,,,,,,,,,,,,,,,1800,38,14,45064,,,,,,,,,,,,
,,,,,,,,,,,,,,,-110500,48,16,45074,,,,,,,,,,,,
,,,,,,,,,,,,,,,97500,34,12,45075,,,,,,,,,,,,
,,,,,,,,,,,,,,,106587,34,16,45077,,,,,,,,,,,,
,,,,,,,,,,,,,,,43760,28,16,45082,,,,,,,,,,,,
,,,,,,,,,,,,,,,284000,51,14,45083,,,,,,,,,,,,
,,,,,,,,,,,,,,,2200,30,12,45091,,,,,,,,,,,,
,,,,,,,,,,,,,,,48000,29,15,45091,,,,,,,,,,,,
,,,,,,,,,,,,,,,327200,35,13,45091,,,,,,,,,,,,
,,,,,,,,,,,,,,,-87000,42,14,45092,,,,,,,,,,,,
,,,,,,,,,,,,,,,-26300,31,14,45097,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3000,24,12,45097,,,,,,,,,,,,
,,,,,,,,,,,,,,,310000,57,13,45104,,,,,,,,,,,,
,,,,,,,,,,,,,,,104000,33,12,45107,,,,,,,,,,,,
,,,,,,,,,,,,,,,758030,84,12,45109,,,,,,,,,,,,
,,,,,,,,,,,,,,,2500,33,13,45111,,,,,,,,,,,,
,,,,,,,,,,,,,,,74600,42,15,45111,,,,,,,,,,,,
,,,,,,,,,,,,,,,311000,59,16,45111,,,,,,,,,,,,
,,,,,,,,,,,,,,,27000,71,12,45112,,,,,,,,,,,,
,,,,,,,,,,,,,,,109000,37,12,45125,,,,,,,,,,,,
,,,,,,,,,,,,,,,2800,51,12,45127,,,,,,,,,,,,
,,,,,,,,,,,,,,,106000,33,16,45134,,,,,,,,,,,,
,,,,,,,,,,,,,,,82000,37,13,45135,,,,,,,,,,,,
,,,,,,,,,,,,,,,192800,45,16,45138,,,,,,,,,,,,
,,,,,,,,,,,,,,,82900,56,12,45139,,,,,,,,,,,,
,,,,,,,,,,,,,,,15000,28,12,45143,,,,,,,,,,,,
,,,,,,,,,,,,,,,14000,29,12,45153,,,,,,,,,,,,
,,,,,,,,,,,,,,,624000,58,12,45160,,,,,,,,,,,,
,,,,,,,,,,,,,,,110400,69,12,45162,,,,,,,,,,,,
,,,,,,,,,,,,,,,298000,50,14,45164,,,,,,,,,,,,
,,,,,,,,,,,,,,,-14500,43,16,45172,,,,,,,,,,,,
,,,,,,,,,,,,,,,20000,52,12,45174,,,,,,,,,,,,
,,,,,,,,,,,,,,,248000,79,15,45175,,,,,,,,,,,,
,,,,,,,,,,,,,,,506000,62,14,45175,,,,,,,,,,,,
,,,,,,,,,,,,,,,9000,26,12,45176,,,,,,,,,,,,
,,,,,,,,,,,,,,,10500,40,16,45178,,,,,,,,,,,,
,,,,,,,,,,,,,,,141000,44,15,45178,,,,,,,,,,,,
,,,,,,,,,,,,,,,72501,30,12,45180,,,,,,,,,,,,
,,,,,,,,,,,,,,,17000,30,16,45182,,,,,,,,,,,,
,,,,,,,,,,,,,,,412000,85,14,45182,,,,,,,,,,,,
,,,,,,,,,,,,,,,2200,28,12,45210,,,,,,,,,,,,
,,,,,,,,,,,,,,,-52000,29,16,45215,,,,,,,,,,,,
,,,,,,,,,,,,,,,215000,88,16,45218,,,,,,,,,,,,
,,,,,,,,,,,,,,,337000,42,12,45224,,,,,,,,,,,,
,,,,,,,,,,,,,,,9000,20,13,45227,,,,,,,,,,,,
,,,,,,,,,,,,,,,34700,44,14,45235,,,,,,,,,,,,
,,,,,,,,,,,,,,,-14980,38,15,45236,,,,,,,,,,,,
,,,,,,,,,,,,,,,500000,72,12,45249,,,,,,,,,,,,
,,,,,,,,,,,,,,,26300,25,14,45269,,,,,,,,,,,,
,,,,,,,,,,,,,,,792000,61,15,45270,,,,,,,,,,,,
,,,,,,,,,,,,,,,73000,59,12,45272,,,,,,,,,,,,
,,,,,,,,,,,,,,,492500,60,14,45275,,,,,,,,,,,,
,,,,,,,,,,,,,,,10500,22,12,45278,,,,,,,,,,,,
,,,,,,,,,,,,,,,110000,33,12,45279,,,,,,,,,,,,
,,,,,,,,,,,,,,,159000,20,12,45279,,,,,,,,,,,,
,,,,,,,,,,,,,,,125700,58,12,45287,,,,,,,,,,,,
,,,,,,,,,,,,,,,97000,43,12,45290,,,,,,,,,,,,
,,,,,,,,,,,,,,,131000,48,12,45295,,,,,,,,,,,,
,,,,,,,,,,,,,,,205001,23,12,45295,,,,,,,,,,,,
,,,,,,,,,,,,,,,2000,41,12,45297,,,,,,,,,,,,
,,,,,,,,,,,,,,,335000,35,16,45301,,,,,,,,,,,,
,,,,,,,,,,,,,,,-23500,24,16,45308,,,,,,,,,,,,
,,,,,,,,,,,,,,,975000,68,12,45318,,,,,,,,,,,,
,,,,,,,,,,,,,,,599500,44,12,45322,,,,,,,,,,,,
,,,,,,,,,,,,,,,210000,57,15,45326,,,,,,,,,,,,
,,,,,,,,,,,,,,,-69400,29,12,45327,,,,,,,,,,,,
,,,,,,,,,,,,,,,20000,36,12,45329,,,,,,,,,,,,
,,,,,,,,,,,,,,,1183200,47,14,45329,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,51,14,45330,,,,,,,,,,,,
,,,,,,,,,,,,,,,-55000,34,16,45332,,,,,,,,,,,,
,,,,,,,,,,,,,,,99000,40,16,45339,,,,,,,,,,,,
,,,,,,,,,,,,,,,51500,35,12,45344,,,,,,,,,,,,
,,,,,,,,,,,,,,,175000,59,14,45352,,,,,,,,,,,,
,,,,,,,,,,,,,,,1500,43,12,45353,,,,,,,,,,,,
,,,,,,,,,,,,,,,514000,62,12,45356,,,,,,,,,,,,
,,,,,,,,,,,,,,,55000,38,14,45357,,,,,,,,,,,,
,,,,,,,,,,,,,,,138200,41,15,45357,,,,,,,,,,,,
,,,,,,,,,,,,,,,10000,22,13,45367,,,,,,,,,,,,
,,,,,,,,,,,,,,,714000,84,12,45371,,,,,,,,,,,,
,,,,,,,,,,,,,,,217000,37,12,45379,,,,,,,,,,,,
,,,,,,,,,,,,,,,13500,40,12,45380,,,,,,,,,,,,
,,,,,,,,,,,,,,,19000,25,12,45384,,,,,,,,,,,,
,,,,,,,,,,,,,,,6500,36,14,45400,,,,,,,,,,,,
,,,,,,,,,,,,,,,162200,52,16,45401,,,,,,,,,,,,
,,,,,,,,,,,,,,,11200,42,12,45402,,,,,,,,,,,,
,,,,,,,,,,,,,,,33000,34,12,45415,,,,,,,,,,,,
,,,,,,,,,,,,,,,105000,71,14,45421,,,,,,,,,,,,
,,,,,,,,,,,,,,,273100,61,14,45426,,,,,,,,,,,,
,,,,,,,,,,,,,,,1195000,32,16,45426,,,,,,,,,,,,
,,,,,,,,,,,,,,,331600,70,16,45432,,,,,,,,,,,,
,,,,,,,,,,,,,,,496000,68,16,45437,,,,,,,,,,,,
,,,,,,,,,,,,,,,6900,52,14,45450,,,,,,,,,,,,
,,,,,,,,,,,,,,,78000,39,12,45451,,,,,,,,,,,,
,,,,,,,,,,,,,,,-81700,38,16,45452,,,,,,,,,,,,
,,,,,,,,,,,,,,,-1500,25,12,45466,,,,,,,,,,,,
,,,,,,,,,,,,,,,93000,35,13,45467,,,,,,,,,,,,
,,,,,,,,,,,,,,,15400,45,12,45468,,,,,,,,,,,,
,,,,,,,,,,,,,,,265000,59,16,45472,,,,,,,,,,,,
,,,,,,,,,,,,,,,-16950,24,14,45473,,,,,,,,,,,,
,,,,,,,,,,,,,,,10000,27,16,45476,,,,,,,,,,,,
,,,,,,,,,,,,,,,23000,34,14,45491,,,,,,,,,,,,
,,,,,,,,,,,,,,,500,47,12,45500,,,,,,,,,,,,
,,,,,,,,,,,,,,,2500,24,12,45502,,,,,,,,,,,,
,,,,,,,,,,,,,,,86400,57,12,45502,,,,,,,,,,,,
,,,,,,,,,,,,,,,3100,41,13,45507,,,,,,,,,,,,
,,,,,,,,,,,,,,,129451,36,14,45513,,,,,,,,,,,,
,,,,,,,,,,,,,,,82100,37,12,45523,,,,,,,,,,,,
,,,,,,,,,,,,,,,23200,40,12,45529,,,,,,,,,,,,
,,,,,,,,,,,,,,,95600,44,14,45530,,,,,,,,,,,,
,,,,,,,,,,,,,,,477500,55,16,45530,,,,,,,,,,,,
,,,,,,,,,,,,,,,191600,50,13,45532,,,,,,,,,,,,
,,,,,,,,,,,,,,,283000,26,14,45532,,,,,,,,,,,,
,,,,,,,,,,,,,,,22352,48,12,45539,,,,,,,,,,,,
,,,,,,,,,,,,,,,285385,48,14,45540,,,,,,,,,,,,
,,,,,,,,,,,,,,,208000,46,14,45548,,,,,,,,,,,,
,,,,,,,,,,,,,,,759300,50,12,45548,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,30,15,45549,,,,,,,,,,,,
,,,,,,,,,,,,,,,2900,49,14,45549,,,,,,,,,,,,
,,,,,,,,,,,,,,,95000,50,12,45555,,,,,,,,,,,,
,,,,,,,,,,,,,,,70500,45,12,45556,,,,,,,,,,,,
,,,,,,,,,,,,,,,-144800,30,15,45561,,,,,,,,,,,,
,,,,,,,,,,,,,,,43900,52,12,45570,,,,,,,,,,,,
,,,,,,,,,,,,,,,169000,31,12,45571,,,,,,,,,,,,
,,,,,,,,,,,,,,,279000,38,14,45571,,,,,,,,,,,,
,,,,,,,,,,,,,,,167000,60,13,45572,,,,,,,,,,,,
,,,,,,,,,,,,,,,27000,45,12,45573,,,,,,,,,,,,
,,,,,,,,,,,,,,,350000,75,16,45573,,,,,,,,,,,,
,,,,,,,,,,,,,,,54000,67,13,45574,,,,,,,,,,,,
,,,,,,,,,,,,,,,-43500,24,16,45585,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5000,29,16,45585,,,,,,,,,,,,
,,,,,,,,,,,,,,,32300,27,12,45585,,,,,,,,,,,,
,,,,,,,,,,,,,,,40400,30,13,45585,,,,,,,,,,,,
,,,,,,,,,,,,,,,46400,40,12,45590,,,,,,,,,,,,
,,,,,,,,,,,,,,,56000,40,12,45591,,,,,,,,,,,,
,,,,,,,,,,,,,,,5500,42,12,45594,,,,,,,,,,,,
,,,,,,,,,,,,,,,11200,40,15,45597,,,,,,,,,,,,
,,,,,,,,,,,,,,,44800,35,16,45597,,,,,,,,,,,,
,,,,,,,,,,,,,,,153000,36,14,45597,,,,,,,,,,,,
,,,,,,,,,,,,,,,-2400,21,13,45599,,,,,,,,,,,,
,,,,,,,,,,,,,,,117000,52,12,45599,,,,,,,,,,,,
,,,,,,,,,,,,,,,89000,24,13,45600,,,,,,,,,,,,
,,,,,,,,,,,,,,,-50000,29,16,45607,,,,,,,,,,,,
,,,,,,,,,,,,,,,276000,44,12,45607,,,,,,,,,,,,
,,,,,,,,,,,,,,,14500,31,13,45609,,,,,,,,,,,,
,,,,,,,,,,,,,,,95500,41,16,45610,,,,,,,,,,,,
,,,,,,,,,,,,,,,132000,66,14,45612,,,,,,,,,,,,
,,,,,,,,,,,,,,,261500,29,13,45615,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,43,13,45624,,,,,,,,,,,,
,,,,,,,,,,,,,,,219000,36,16,45625,,,,,,,,,,,,
,,,,,,,,,,,,,,,272500,30,16,45627,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,70,13,45630,,,,,,,,,,,,
,,,,,,,,,,,,,,,33000,20,13,45634,,,,,,,,,,,,
,,,,,,,,,,,,,,,405000,54,12,45635,,,,,,,,,,,,
,,,,,,,,,,,,,,,419000,48,12,45644,,,,,,,,,,,,
,,,,,,,,,,,,,,,226000,61,16,45644,,,,,,,,,,,,
,,,,,,,,,,,,,,,29344,28,12,45651,,,,,,,,,,,,
,,,,,,,,,,,,,,,166200,48,12,45655,,,,,,,,,,,,
,,,,,,,,,,,,,,,115000,50,12,45660,,,,,,,,,,,,
,,,,,,,,,,,,,,,-90500,51,13,45662,,,,,,,,,,,,
,,,,,,,,,,,,,,,419800,58,14,45672,,,,,,,,,,,,
,,,,,,,,,,,,,,,1195000,59,14,45672,,,,,,,,,,,,
,,,,,,,,,,,,,,,35700,42,16,45674,,,,,,,,,,,,
,,,,,,,,,,,,,,,-17993,44,13,45678,,,,,,,,,,,,
,,,,,,,,,,,,,,,480385,76,14,45678,,,,,,,,,,,,
,,,,,,,,,,,,,,,27000,47,12,45682,,,,,,,,,,,,
,,,,,,,,,,,,,,,-26000,42,13,45683,,,,,,,,,,,,
,,,,,,,,,,,,,,,95900,32,13,45685,,,,,,,,,,,,
,,,,,,,,,,,,,,,1843000,45,13,45691,,,,,,,,,,,,
,,,,,,,,,,,,,,,34000,54,12,45692,,,,,,,,,,,,
,,,,,,,,,,,,,,,30000,52,12,45702,,,,,,,,,,,,
,,,,,,,,,,,,,,,-87500,37,16,45707,,,,,,,,,,,,
,,,,,,,,,,,,,,,188000,74,12,45713,,,,,,,,,,,,
,,,,,,,,,,,,,,,272000,40,16,45713,,,,,,,,,,,,
,,,,,,,,,,,,,,,3500,42,12,45733,,,,,,,,,,,,
,,,,,,,,,,,,,,,102000,45,12,45742,,,,,,,,,,,,
,,,,,,,,,,,,,,,209700,50,14,45742,,,,,,,,,,,,
,,,,,,,,,,,,,,,20600,29,12,45745,,,,,,,,,,,,
,,,,,,,,,,,,,,,-55500,32,14,45748,,,,,,,,,,,,
,,,,,,,,,,,,,,,215601,40,12,45760,,,,,,,,,,,,
,,,,,,,,,,,,,,,177000,63,16,45762,,,,,,,,,,,,
,,,,,,,,,,,,,,,580000,62,12,45762,,,,,,,,,,,,
,,,,,,,,,,,,,,,52500,36,16,45765,,,,,,,,,,,,
,,,,,,,,,,,,,,,22000,34,12,45771,,,,,,,,,,,,
,,,,,,,,,,,,,,,37000,44,12,45771,,,,,,,,,,,,
,,,,,,,,,,,,,,,297000,64,12,45771,,,,,,,,,,,,
,,,,,,,,,,,,,,,131000,45,15,45772,,,,,,,,,,,,
,,,,,,,,,,,,,,,-35000,24,16,45777,,,,,,,,,,,,
,,,,,,,,,,,,,,,270000,43,12,45777,,,,,,,,,,,,
,,,,,,,,,,,,,,,167500,50,13,45785,,,,,,,,,,,,
,,,,,,,,,,,,,,,31500,27,14,45795,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,29,12,45801,,,,,,,,,,,,
,,,,,,,,,,,,,,,66000,28,14,45804,,,,,,,,,,,,
,,,,,,,,,,,,,,,307300,32,13,45807,,,,,,,,,,,,
,,,,,,,,,,,,,,,62500,38,16,45812,,,,,,,,,,,,
,,,,,,,,,,,,,,,820000,48,14,45813,,,,,,,,,,,,
,,,,,,,,,,,,,,,1495000,69,12,45813,,,,,,,,,,,,
,,,,,,,,,,,,,,,16400,53,16,45815,,,,,,,,,,,,
,,,,,,,,,,,,,,,63000,29,12,45817,,,,,,,,,,,,
,,,,,,,,,,,,,,,758000,48,12,45820,,,,,,,,,,,,
,,,,,,,,,,,,,,,526578,63,16,45824,,,,,,,,,,,,
,,,,,,,,,,,,,,,-1000,28,12,45831,,,,,,,,,,,,
,,,,,,,,,,,,,,,104000,36,16,45842,,,,,,,,,,,,
,,,,,,,,,,,,,,,57000,42,13,45844,,,,,,,,,,,,
,,,,,,,,,,,,,,,208000,69,12,45844,,,,,,,,,,,,
,,,,,,,,,,,,,,,645000,25,16,45845,,,,,,,,,,,,
,,,,,,,,,,,,,,,449500,38,12,45857,,,,,,,,,,,,
,,,,,,,,,,,,,,,38500,31,12,45859,,,,,,,,,,,,
,,,,,,,,,,,,,,,77100,31,13,45859,,,,,,,,,,,,
,,,,,,,,,,,,,,,104000,35,14,45859,,,,,,,,,,,,
,,,,,,,,,,,,,,,55000,54,13,45860,,,,,,,,,,,,
,,,,,,,,,,,,,,,23000,33,12,45871,,,,,,,,,,,,
,,,,,,,,,,,,,,,231000,59,14,45872,,,,,,,,,,,,
,,,,,,,,,,,,,,,-38000,33,14,45874,,,,,,,,,,,,
,,,,,,,,,,,,,,,35500,28,16,45875,,,,,,,,,,,,
,,,,,,,,,,,,,,,3934,66,13,45886,,,,,,,,,,,,
,,,,,,,,,,,,,,,34000,23,12,45890,,,,,,,,,,,,
,,,,,,,,,,,,,,,21500,43,15,45892,,,,,,,,,,,,
,,,,,,,,,,,,,,,-33400,25,15,45897,,,,,,,,,,,,
,,,,,,,,,,,,,,,158000,58,16,45902,,,,,,,,,,,,
,,,,,,,,,,,,,,,2600,45,15,45912,,,,,,,,,,,,
,,,,,,,,,,,,,,,-22000,26,16,45915,,,,,,,,,,,,
,,,,,,,,,,,,,,,-28500,27,16,45920,,,,,,,,,,,,
,,,,,,,,,,,,,,,23000,36,13,45931,,,,,,,,,,,,
,,,,,,,,,,,,,,,12500,27,13,45940,,,,,,,,,,,,
,,,,,,,,,,,,,,,35000,29,16,45940,,,,,,,,,,,,
,,,,,,,,,,,,,,,148000,38,16,45940,,,,,,,,,,,,
,,,,,,,,,,,,,,,62500,44,13,45945,,,,,,,,,,,,
,,,,,,,,,,,,,,,368500,63,12,45945,,,,,,,,,,,,
,,,,,,,,,,,,,,,77600,31,14,45949,,,,,,,,,,,,
,,,,,,,,,,,,,,,294592,67,16,45949,,,,,,,,,,,,
,,,,,,,,,,,,,,,11000,39,13,45950,,,,,,,,,,,,
,,,,,,,,,,,,,,,23000,34,13,45951,,,,,,,,,,,,
,,,,,,,,,,,,,,,143500,42,14,45952,,,,,,,,,,,,
,,,,,,,,,,,,,,,80000,65,16,45962,,,,,,,,,,,,
,,,,,,,,,,,,,,,120000,31,15,45962,,,,,,,,,,,,
,,,,,,,,,,,,,,,931100,55,16,45967,,,,,,,,,,,,
,,,,,,,,,,,,,,,134500,67,16,45967,,,,,,,,,,,,
,,,,,,,,,,,,,,,-20000,38,14,45968,,,,,,,,,,,,
,,,,,,,,,,,,,,,173000,33,12,45971,,,,,,,,,,,,
,,,,,,,,,,,,,,,170000,36,16,45973,,,,,,,,,,,,
,,,,,,,,,,,,,,,154000,33,16,45975,,,,,,,,,,,,
,,,,,,,,,,,,,,,30000,58,12,45976,,,,,,,,,,,,
,,,,,,,,,,,,,,,29000,42,16,45977,,,,,,,,,,,,
,,,,,,,,,,,,,,,650500,77,14,45978,,,,,,,,,,,,
,,,,,,,,,,,,,,,-2300,24,13,45980,,,,,,,,,,,,
,,,,,,,,,,,,,,,22900,19,12,45986,,,,,,,,,,,,
,,,,,,,,,,,,,,,37700,23,16,45986,,,,,,,,,,,,
,,,,,,,,,,,,,,,71500,48,12,45986,,,,,,,,,,,,
,,,,,,,,,,,,,,,-52000,34,12,45992,,,,,,,,,,,,
,,,,,,,,,,,,,,,4700,27,13,45997,,,,,,,,,,,,
,,,,,,,,,,,,,,,1642000,58,12,45997,,,,,,,,,,,,
,,,,,,,,,,,,,,,46000,23,12,46000,,,,,,,,,,,,
,,,,,,,,,,,,,,,239800,67,12,46001,,,,,,,,,,,,
,,,,,,,,,,,,,,,137500,52,12,46009,,,,,,,,,,,,
,,,,,,,,,,,,,,,1518,42,12,46013,,,,,,,,,,,,
,,,,,,,,,,,,,,,11100,34,12,46014,,,,,,,,,,,,
